"","state_to","state_from","flow","year","st_to","st_from"
"22859","New York","Georgia",9165,2013,"NY","GA"
"22860","New York","Hawaii",1034,2013,"NY","HI"
"22861","New York","Idaho",194,2013,"NY","ID"
"22862","New York","Illinois",8723,2013,"NY","IL"
"22863","New York","Indiana",1371,2013,"NY","IN"
"22864","New York","Iowa",831,2013,"NY","IA"
"22865","New York","Kansas",2093,2013,"NY","KS"
"22866","New York","Kentucky",820,2013,"NY","KY"
"22867","New York","Louisiana",1576,2013,"NY","LA"
"22868","New York","Maine",1477,2013,"NY","ME"
"22869","New York","Maryland",6310,2013,"NY","MD"
"22870","New York","Massachusetts",14626,2013,"NY","MA"
"22871","New York","Michigan",3030,2013,"NY","MI"
"22872","New York","Minnesota",1209,2013,"NY","MN"
"22873","New York","Mississippi",702,2013,"NY","MS"
"22874","New York","Missouri",2058,2013,"NY","MO"
"22875","New York","Montana",0,2013,"NY","MT"
"22876","New York","Nebraska",280,2013,"NY","NE"
"22877","New York","Nevada",1692,2013,"NY","NV"
"22878","New York","New Hampshire",2212,2013,"NY","NH"
"22879","New York","New Jersey",29210,2013,"NY","NJ"
"22880","New York","New Mexico",1723,2013,"NY","NM"
"22881","New York","North Carolina",10866,2013,"NY","NC"
"22882","New York","North Dakota",119,2013,"NY","ND"
"22883","New York","Ohio",8574,2013,"NY","OH"
"22884","New York","Oklahoma",1379,2013,"NY","OK"
"22885","New York","Oregon",2020,2013,"NY","OR"
"22886","New York","Pennsylvania",24243,2013,"NY","PA"
"22887","New York","Rhode Island",2810,2013,"NY","RI"
"22888","New York","South Carolina",5743,2013,"NY","SC"
"22889","New York","South Dakota",443,2013,"NY","SD"
"22890","New York","Tennessee",1458,2013,"NY","TN"
"22891","New York","Texas",13125,2013,"NY","TX"
"22892","New York","Utah",822,2013,"NY","UT"
"22893","New York","Vermont",2412,2013,"NY","VT"
"22894","New York","Virginia",11810,2013,"NY","VA"
"22895","New York","Washington",2792,2013,"NY","WA"
"22896","New York","West Virginia",725,2013,"NY","WV"
"22897","New York","Wisconsin",1412,2013,"NY","WI"
"22898","New York","Wyoming",309,2013,"NY","WY"
"22899","New York","Puerto Rico",4536,2013,"NY","PR"
"22900","North Carolina","Alabama",3268,2013,"NC","AL"
"22901","North Carolina","Alaska",4199,2013,"NC","AK"
"22902","North Carolina","Arizona",4437,2013,"NC","AZ"
"22903","North Carolina","Arkansas",1350,2013,"NC","AR"
"22904","North Carolina","California",14315,2013,"NC","CA"
"22905","North Carolina","Colorado",4554,2013,"NC","CO"
"22906","North Carolina","Connecticut",3918,2013,"NC","CT"
"22907","North Carolina","Delaware",1111,2013,"NC","DE"
"22908","North Carolina","District of Columbia",2032,2013,"NC","DC"
"22909","North Carolina","Florida",24551,2013,"NC","FL"
"22910","North Carolina","Georgia",20440,2013,"NC","GA"
"22911","North Carolina","Hawaii",1016,2013,"NC","HI"
"22912","North Carolina","Idaho",750,2013,"NC","ID"
"22913","North Carolina","Illinois",6500,2013,"NC","IL"
"22914","North Carolina","Indiana",1888,2013,"NC","IN"
"22915","North Carolina","Iowa",1380,2013,"NC","IA"
"22916","North Carolina","Kansas",1237,2013,"NC","KS"
"22917","North Carolina","Kentucky",3911,2013,"NC","KY"
"22918","North Carolina","Louisiana",1474,2013,"NC","LA"
"22919","North Carolina","Maine",615,2013,"NC","ME"
"22920","North Carolina","Maryland",13538,2013,"NC","MD"
"22921","North Carolina","Massachusetts",6177,2013,"NC","MA"
"22922","North Carolina","Michigan",6438,2013,"NC","MI"
"22923","North Carolina","Minnesota",1969,2013,"NC","MN"
"22924","North Carolina","Mississippi",1661,2013,"NC","MS"
"22925","North Carolina","Missouri",1207,2013,"NC","MO"
"22926","North Carolina","Montana",750,2013,"NC","MT"
"22927","North Carolina","Nebraska",648,2013,"NC","NE"
"22928","North Carolina","Nevada",2165,2013,"NC","NV"
"22929","North Carolina","New Hampshire",1923,2013,"NC","NH"
"22930","North Carolina","New Jersey",7690,2013,"NC","NJ"
"22931","North Carolina","New Mexico",1143,2013,"NC","NM"
"22932","North Carolina","New York",22751,2013,"NC","NY"
"22933","North Carolina","North Dakota",0,2013,"NC","ND"
"22934","North Carolina","Ohio",8939,2013,"NC","OH"
"22935","North Carolina","Oklahoma",1743,2013,"NC","OK"
"22936","North Carolina","Oregon",1442,2013,"NC","OR"
"22937","North Carolina","Pennsylvania",13268,2013,"NC","PA"
"22938","North Carolina","Rhode Island",560,2013,"NC","RI"
"22939","North Carolina","South Carolina",22996,2013,"NC","SC"
"22940","North Carolina","South Dakota",0,2013,"NC","SD"
"22941","North Carolina","Tennessee",7249,2013,"NC","TN"
"22942","North Carolina","Texas",9617,2013,"NC","TX"
"22943","North Carolina","Utah",1084,2013,"NC","UT"
"22944","North Carolina","Vermont",863,2013,"NC","VT"
"22945","North Carolina","Virginia",30058,2013,"NC","VA"
"22946","North Carolina","Washington",1929,2013,"NC","WA"
"22947","North Carolina","West Virginia",3684,2013,"NC","WV"
"22948","North Carolina","Wisconsin",1449,2013,"NC","WI"
"22949","North Carolina","Wyoming",35,2013,"NC","WY"
"22950","North Carolina","Puerto Rico",1526,2013,"NC","PR"
"22951","North Dakota","Alabama",0,2013,"ND","AL"
"22952","North Dakota","Alaska",159,2013,"ND","AK"
"22953","North Dakota","Arizona",1312,2013,"ND","AZ"
"22954","North Dakota","Arkansas",0,2013,"ND","AR"
"22955","North Dakota","California",2051,2013,"ND","CA"
"22956","North Dakota","Colorado",1463,2013,"ND","CO"
"22957","North Dakota","Connecticut",75,2013,"ND","CT"
"22958","North Dakota","Delaware",0,2013,"ND","DE"
"22959","North Dakota","District of Columbia",116,2013,"ND","DC"
"22960","North Dakota","Florida",1109,2013,"ND","FL"
"22961","North Dakota","Georgia",305,2013,"ND","GA"
"22962","North Dakota","Hawaii",0,2013,"ND","HI"
"22963","North Dakota","Idaho",218,2013,"ND","ID"
"22964","North Dakota","Illinois",270,2013,"ND","IL"
"22965","North Dakota","Indiana",769,2013,"ND","IN"
"22966","North Dakota","Iowa",255,2013,"ND","IA"
"22967","North Dakota","Kansas",0,2013,"ND","KS"
"22968","North Dakota","Kentucky",22,2013,"ND","KY"
"22969","North Dakota","Louisiana",86,2013,"ND","LA"
"22970","North Dakota","Maine",0,2013,"ND","ME"
"22971","North Dakota","Maryland",147,2013,"ND","MD"
"22972","North Dakota","Massachusetts",50,2013,"ND","MA"
"22973","North Dakota","Michigan",513,2013,"ND","MI"
"22974","North Dakota","Minnesota",15790,2013,"ND","MN"
"22975","North Dakota","Mississippi",309,2013,"ND","MS"
"22976","North Dakota","Missouri",492,2013,"ND","MO"
"22977","North Dakota","Montana",1563,2013,"ND","MT"
"22978","North Dakota","Nebraska",289,2013,"ND","NE"
"22979","North Dakota","Nevada",297,2013,"ND","NV"
"22980","North Dakota","New Hampshire",49,2013,"ND","NH"
"22981","North Dakota","New Jersey",124,2013,"ND","NJ"
"22982","North Dakota","New Mexico",81,2013,"ND","NM"
"22983","North Dakota","New York",141,2013,"ND","NY"
"22984","North Dakota","North Carolina",45,2013,"ND","NC"
"22985","North Dakota","Ohio",316,2013,"ND","OH"
"22986","North Dakota","Oklahoma",204,2013,"ND","OK"
"22987","North Dakota","Oregon",1058,2013,"ND","OR"
"22988","North Dakota","Pennsylvania",0,2013,"ND","PA"
"22989","North Dakota","Rhode Island",0,2013,"ND","RI"
"22990","North Dakota","South Carolina",48,2013,"ND","SC"
"22991","North Dakota","South Dakota",2940,2013,"ND","SD"
"22992","North Dakota","Tennessee",128,2013,"ND","TN"
"22993","North Dakota","Texas",2989,2013,"ND","TX"
"22994","North Dakota","Utah",487,2013,"ND","UT"
"22995","North Dakota","Vermont",117,2013,"ND","VT"
"22996","North Dakota","Virginia",558,2013,"ND","VA"
"22997","North Dakota","Washington",642,2013,"ND","WA"
"22998","North Dakota","West Virginia",0,2013,"ND","WV"
"22999","North Dakota","Wisconsin",464,2013,"ND","WI"
"23000","North Dakota","Wyoming",857,2013,"ND","WY"
"23001","North Dakota","Puerto Rico",0,2013,"ND","PR"
"23002","Ohio","Alabama",1318,2013,"OH","AL"
"23003","Ohio","Alaska",663,2013,"OH","AK"
"23004","Ohio","Arizona",2793,2013,"OH","AZ"
"23005","Ohio","Arkansas",738,2013,"OH","AR"
"23006","Ohio","California",9126,2013,"OH","CA"
"23007","Ohio","Colorado",3654,2013,"OH","CO"
"23008","Ohio","Connecticut",1365,2013,"OH","CT"
"23009","Ohio","Delaware",19,2013,"OH","DE"
"23010","Ohio","District of Columbia",295,2013,"OH","DC"
"23011","Ohio","Florida",16042,2013,"OH","FL"
"23012","Ohio","Georgia",4389,2013,"OH","GA"
"23013","Ohio","Hawaii",23,2013,"OH","HI"
"23014","Ohio","Idaho",1359,2013,"OH","ID"
"23015","Ohio","Illinois",8352,2013,"OH","IL"
"23016","Ohio","Indiana",14000,2013,"OH","IN"
"23017","Ohio","Iowa",1163,2013,"OH","IA"
"23018","Ohio","Kansas",1247,2013,"OH","KS"
"23019","Ohio","Kentucky",13311,2013,"OH","KY"
"23020","Ohio","Louisiana",2020,2013,"OH","LA"
"23021","Ohio","Maine",122,2013,"OH","ME"
"23022","Ohio","Maryland",3155,2013,"OH","MD"
"23023","Ohio","Massachusetts",3147,2013,"OH","MA"
"23024","Ohio","Michigan",16503,2013,"OH","MI"
"23025","Ohio","Minnesota",1334,2013,"OH","MN"
"23026","Ohio","Mississippi",1354,2013,"OH","MS"
"23027","Ohio","Missouri",1370,2013,"OH","MO"
"23028","Ohio","Montana",465,2013,"OH","MT"
"23029","Ohio","Nebraska",383,2013,"OH","NE"
"23030","Ohio","Nevada",1030,2013,"OH","NV"
"23031","Ohio","New Hampshire",745,2013,"OH","NH"
"23032","Ohio","New Jersey",3181,2013,"OH","NJ"
"23033","Ohio","New Mexico",1208,2013,"OH","NM"
"23034","Ohio","New York",8011,2013,"OH","NY"
"23035","Ohio","North Carolina",11127,2013,"OH","NC"
"23036","Ohio","North Dakota",34,2013,"OH","ND"
"23037","Ohio","Oklahoma",1459,2013,"OH","OK"
"23038","Ohio","Oregon",925,2013,"OH","OR"
"23039","Ohio","Pennsylvania",11772,2013,"OH","PA"
"23040","Ohio","Rhode Island",1021,2013,"OH","RI"
"23041","Ohio","South Carolina",1730,2013,"OH","SC"
"23042","Ohio","South Dakota",0,2013,"OH","SD"
"23043","Ohio","Tennessee",5100,2013,"OH","TN"
"23044","Ohio","Texas",5773,2013,"OH","TX"
"23045","Ohio","Utah",1794,2013,"OH","UT"
"23046","Ohio","Vermont",393,2013,"OH","VT"
"23047","Ohio","Virginia",5206,2013,"OH","VA"
"23048","Ohio","Washington",3099,2013,"OH","WA"
"23049","Ohio","West Virginia",9890,2013,"OH","WV"
"23050","Ohio","Wisconsin",2390,2013,"OH","WI"
"23051","Ohio","Wyoming",151,2013,"OH","WY"
"23052","Ohio","Puerto Rico",3130,2013,"OH","PR"
"23053","Oklahoma","Alabama",1024,2013,"OK","AL"
"23054","Oklahoma","Alaska",1550,2013,"OK","AK"
"23055","Oklahoma","Arizona",3203,2013,"OK","AZ"
"23056","Oklahoma","Arkansas",8702,2013,"OK","AR"
"23057","Oklahoma","California",7959,2013,"OK","CA"
"23058","Oklahoma","Colorado",4354,2013,"OK","CO"
"23059","Oklahoma","Connecticut",402,2013,"OK","CT"
"23060","Oklahoma","Delaware",56,2013,"OK","DE"
"23061","Oklahoma","District of Columbia",60,2013,"OK","DC"
"23062","Oklahoma","Florida",2998,2013,"OK","FL"
"23063","Oklahoma","Georgia",2855,2013,"OK","GA"
"23064","Oklahoma","Hawaii",649,2013,"OK","HI"
"23065","Oklahoma","Idaho",679,2013,"OK","ID"
"23066","Oklahoma","Illinois",1659,2013,"OK","IL"
"23067","Oklahoma","Indiana",2016,2013,"OK","IN"
"23068","Oklahoma","Iowa",386,2013,"OK","IA"
"23069","Oklahoma","Kansas",6628,2013,"OK","KS"
"23070","Oklahoma","Kentucky",1566,2013,"OK","KY"
"23071","Oklahoma","Louisiana",2348,2013,"OK","LA"
"23072","Oklahoma","Maine",187,2013,"OK","ME"
"23073","Oklahoma","Maryland",930,2013,"OK","MD"
"23074","Oklahoma","Massachusetts",147,2013,"OK","MA"
"23075","Oklahoma","Michigan",1376,2013,"OK","MI"
"23076","Oklahoma","Minnesota",870,2013,"OK","MN"
"23077","Oklahoma","Mississippi",1950,2013,"OK","MS"
"23078","Oklahoma","Missouri",4330,2013,"OK","MO"
"23079","Oklahoma","Montana",287,2013,"OK","MT"
"23080","Oklahoma","Nebraska",1232,2013,"OK","NE"
"23081","Oklahoma","Nevada",1153,2013,"OK","NV"
"23082","Oklahoma","New Hampshire",298,2013,"OK","NH"
"23083","Oklahoma","New Jersey",102,2013,"OK","NJ"
"23084","Oklahoma","New Mexico",1408,2013,"OK","NM"
"23085","Oklahoma","New York",1655,2013,"OK","NY"
"23086","Oklahoma","North Carolina",4120,2013,"OK","NC"
"23087","Oklahoma","North Dakota",166,2013,"OK","ND"
"23088","Oklahoma","Ohio",625,2013,"OK","OH"
"23089","Oklahoma","Oregon",716,2013,"OK","OR"
"23090","Oklahoma","Pennsylvania",1572,2013,"OK","PA"
"23091","Oklahoma","Rhode Island",387,2013,"OK","RI"
"23092","Oklahoma","South Carolina",1219,2013,"OK","SC"
"23093","Oklahoma","South Dakota",367,2013,"OK","SD"
"23094","Oklahoma","Tennessee",1385,2013,"OK","TN"
"23095","Oklahoma","Texas",27391,2013,"OK","TX"
"23096","Oklahoma","Utah",568,2013,"OK","UT"
"23097","Oklahoma","Vermont",0,2013,"OK","VT"
"23098","Oklahoma","Virginia",2369,2013,"OK","VA"
"23099","Oklahoma","Washington",1076,2013,"OK","WA"
"23100","Oklahoma","West Virginia",589,2013,"OK","WV"
"23101","Oklahoma","Wisconsin",1125,2013,"OK","WI"
"23102","Oklahoma","Wyoming",561,2013,"OK","WY"
"23103","Oklahoma","Puerto Rico",509,2013,"OK","PR"
"23104","Oregon","Alabama",704,2013,"OR","AL"
"23105","Oregon","Alaska",3439,2013,"OR","AK"
"23106","Oregon","Arizona",7611,2013,"OR","AZ"
"23107","Oregon","Arkansas",608,2013,"OR","AR"
"23108","Oregon","California",31380,2013,"OR","CA"
"23109","Oregon","Colorado",6024,2013,"OR","CO"
"23110","Oregon","Connecticut",251,2013,"OR","CT"
"23111","Oregon","Delaware",321,2013,"OR","DE"
"23112","Oregon","District of Columbia",388,2013,"OR","DC"
"23113","Oregon","Florida",4099,2013,"OR","FL"
"23114","Oregon","Georgia",605,2013,"OR","GA"
"23115","Oregon","Hawaii",2404,2013,"OR","HI"
"23116","Oregon","Idaho",7191,2013,"OR","ID"
"23117","Oregon","Illinois",1577,2013,"OR","IL"
"23118","Oregon","Indiana",845,2013,"OR","IN"
"23119","Oregon","Iowa",872,2013,"OR","IA"
"23120","Oregon","Kansas",798,2013,"OR","KS"
"23121","Oregon","Kentucky",663,2013,"OR","KY"
"23122","Oregon","Louisiana",690,2013,"OR","LA"
"23123","Oregon","Maine",47,2013,"OR","ME"
"23124","Oregon","Maryland",412,2013,"OR","MD"
"23125","Oregon","Massachusetts",1577,2013,"OR","MA"
"23126","Oregon","Michigan",1283,2013,"OR","MI"
"23127","Oregon","Minnesota",2457,2013,"OR","MN"
"23128","Oregon","Mississippi",926,2013,"OR","MS"
"23129","Oregon","Missouri",558,2013,"OR","MO"
"23130","Oregon","Montana",2889,2013,"OR","MT"
"23131","Oregon","Nebraska",1011,2013,"OR","NE"
"23132","Oregon","Nevada",2513,2013,"OR","NV"
"23133","Oregon","New Hampshire",0,2013,"OR","NH"
"23134","Oregon","New Jersey",823,2013,"OR","NJ"
"23135","Oregon","New Mexico",2203,2013,"OR","NM"
"23136","Oregon","New York",2951,2013,"OR","NY"
"23137","Oregon","North Carolina",779,2013,"OR","NC"
"23138","Oregon","North Dakota",1154,2013,"OR","ND"
"23139","Oregon","Ohio",482,2013,"OR","OH"
"23140","Oregon","Oklahoma",1323,2013,"OR","OK"
"23141","Oregon","Pennsylvania",1456,2013,"OR","PA"
"23142","Oregon","Rhode Island",121,2013,"OR","RI"
"23143","Oregon","South Carolina",666,2013,"OR","SC"
"23144","Oregon","South Dakota",49,2013,"OR","SD"
"23145","Oregon","Tennessee",741,2013,"OR","TN"
"23146","Oregon","Texas",8185,2013,"OR","TX"
"23147","Oregon","Utah",3518,2013,"OR","UT"
"23148","Oregon","Vermont",115,2013,"OR","VT"
"23149","Oregon","Virginia",3264,2013,"OR","VA"
"23150","Oregon","Washington",29782,2013,"OR","WA"
"23151","Oregon","West Virginia",0,2013,"OR","WV"
"23152","Oregon","Wisconsin",1064,2013,"OR","WI"
"23153","Oregon","Wyoming",1022,2013,"OR","WY"
"23154","Oregon","Puerto Rico",94,2013,"OR","PR"
"23155","Pennsylvania","Alabama",720,2013,"PA","AL"
"23156","Pennsylvania","Alaska",667,2013,"PA","AK"
"23157","Pennsylvania","Arizona",2189,2013,"PA","AZ"
"23158","Pennsylvania","Arkansas",1971,2013,"PA","AR"
"23159","Pennsylvania","California",7269,2013,"PA","CA"
"23160","Pennsylvania","Colorado",2039,2013,"PA","CO"
"23161","Pennsylvania","Connecticut",5411,2013,"PA","CT"
"23162","Pennsylvania","Delaware",6338,2013,"PA","DE"
"23163","Pennsylvania","District of Columbia",1601,2013,"PA","DC"
"23164","Pennsylvania","Florida",14195,2013,"PA","FL"
"23165","Pennsylvania","Georgia",7412,2013,"PA","GA"
"23166","Pennsylvania","Hawaii",487,2013,"PA","HI"
"23167","Pennsylvania","Idaho",331,2013,"PA","ID"
"23168","Pennsylvania","Illinois",3865,2013,"PA","IL"
"23169","Pennsylvania","Indiana",1157,2013,"PA","IN"
"23170","Pennsylvania","Iowa",682,2013,"PA","IA"
"23171","Pennsylvania","Kansas",713,2013,"PA","KS"
"23172","Pennsylvania","Kentucky",1402,2013,"PA","KY"
"23173","Pennsylvania","Louisiana",1226,2013,"PA","LA"
"23174","Pennsylvania","Maine",951,2013,"PA","ME"
"23175","Pennsylvania","Maryland",17561,2013,"PA","MD"
"23176","Pennsylvania","Massachusetts",7336,2013,"PA","MA"
"23177","Pennsylvania","Michigan",3179,2013,"PA","MI"
"23178","Pennsylvania","Minnesota",902,2013,"PA","MN"
"23179","Pennsylvania","Mississippi",329,2013,"PA","MS"
"23180","Pennsylvania","Missouri",2151,2013,"PA","MO"
"23181","Pennsylvania","Montana",201,2013,"PA","MT"
"23182","Pennsylvania","Nebraska",302,2013,"PA","NE"
"23183","Pennsylvania","Nevada",595,2013,"PA","NV"
"23184","Pennsylvania","New Hampshire",906,2013,"PA","NH"
"23185","Pennsylvania","New Jersey",36413,2013,"PA","NJ"
"23186","Pennsylvania","New Mexico",383,2013,"PA","NM"
"23187","Pennsylvania","New York",33475,2013,"PA","NY"
"23188","Pennsylvania","North Carolina",7480,2013,"PA","NC"
"23189","Pennsylvania","North Dakota",464,2013,"PA","ND"
"23190","Pennsylvania","Ohio",11615,2013,"PA","OH"
"23191","Pennsylvania","Oklahoma",2085,2013,"PA","OK"
"23192","Pennsylvania","Oregon",1503,2013,"PA","OR"
"23193","Pennsylvania","Rhode Island",697,2013,"PA","RI"
"23194","Pennsylvania","South Carolina",3853,2013,"PA","SC"
"23195","Pennsylvania","South Dakota",188,2013,"PA","SD"
"23196","Pennsylvania","Tennessee",3335,2013,"PA","TN"
"23197","Pennsylvania","Texas",9631,2013,"PA","TX"
"23198","Pennsylvania","Utah",972,2013,"PA","UT"
"23199","Pennsylvania","Vermont",621,2013,"PA","VT"
"23200","Pennsylvania","Virginia",9392,2013,"PA","VA"
"23201","Pennsylvania","Washington",2460,2013,"PA","WA"
"23202","Pennsylvania","West Virginia",3524,2013,"PA","WV"
"23203","Pennsylvania","Wisconsin",1586,2013,"PA","WI"
"23204","Pennsylvania","Wyoming",515,2013,"PA","WY"
"23205","Pennsylvania","Puerto Rico",8640,2013,"PA","PR"
"23206","Rhode Island","Alabama",279,2013,"RI","AL"
"23207","Rhode Island","Alaska",102,2013,"RI","AK"
"23208","Rhode Island","Arizona",22,2013,"RI","AZ"
"23209","Rhode Island","Arkansas",0,2013,"RI","AR"
"23210","Rhode Island","California",2272,2013,"RI","CA"
"23211","Rhode Island","Colorado",0,2013,"RI","CO"
"23212","Rhode Island","Connecticut",2746,2013,"RI","CT"
"23213","Rhode Island","Delaware",337,2013,"RI","DE"
"23214","Rhode Island","District of Columbia",0,2013,"RI","DC"
"23215","Rhode Island","Florida",1731,2013,"RI","FL"
"23216","Rhode Island","Georgia",93,2013,"RI","GA"
"23217","Rhode Island","Hawaii",141,2013,"RI","HI"
"23218","Rhode Island","Idaho",44,2013,"RI","ID"
"23219","Rhode Island","Illinois",323,2013,"RI","IL"
"23220","Rhode Island","Indiana",22,2013,"RI","IN"
"23221","Rhode Island","Iowa",0,2013,"RI","IA"
"23222","Rhode Island","Kansas",0,2013,"RI","KS"
"23223","Rhode Island","Kentucky",0,2013,"RI","KY"
"23224","Rhode Island","Louisiana",792,2013,"RI","LA"
"23225","Rhode Island","Maine",418,2013,"RI","ME"
"23226","Rhode Island","Maryland",1395,2013,"RI","MD"
"23227","Rhode Island","Massachusetts",9091,2013,"RI","MA"
"23228","Rhode Island","Michigan",613,2013,"RI","MI"
"23229","Rhode Island","Minnesota",377,2013,"RI","MN"
"23230","Rhode Island","Mississippi",387,2013,"RI","MS"
"23231","Rhode Island","Missouri",23,2013,"RI","MO"
"23232","Rhode Island","Montana",0,2013,"RI","MT"
"23233","Rhode Island","Nebraska",491,2013,"RI","NE"
"23234","Rhode Island","Nevada",0,2013,"RI","NV"
"23235","Rhode Island","New Hampshire",1037,2013,"RI","NH"
"23236","Rhode Island","New Jersey",1696,2013,"RI","NJ"
"23237","Rhode Island","New Mexico",0,2013,"RI","NM"
"23238","Rhode Island","New York",3856,2013,"RI","NY"
"23239","Rhode Island","North Carolina",740,2013,"RI","NC"
"23240","Rhode Island","North Dakota",0,2013,"RI","ND"
"23241","Rhode Island","Ohio",217,2013,"RI","OH"
"23242","Rhode Island","Oklahoma",0,2013,"RI","OK"
"23243","Rhode Island","Oregon",6,2013,"RI","OR"
"23244","Rhode Island","Pennsylvania",2178,2013,"RI","PA"
"23245","Rhode Island","South Carolina",486,2013,"RI","SC"
"23246","Rhode Island","South Dakota",0,2013,"RI","SD"
"23247","Rhode Island","Tennessee",6,2013,"RI","TN"
"23248","Rhode Island","Texas",569,2013,"RI","TX"
